province,data_date,total_case,total_death,daily_case,daily_death,casesroll_avg,maxcaserate,maxcaseday,filter_week,seq_
Bali,2021-04-16,42587,1240,211,6,160.14285714285714,411,2021-07-08,2020-04-09,373
DKI Jakarta,2021-04-16,397088,6486,979,18,928.2857142857143,10324,2021-07-08,2020-03-12,401
Jambi,2021-04-16,6838,98,53,0,32.285714285714285,132,2021-06-19,2020-08-04,256
Jawa Barat,2021-04-16,265286,3488,998,5,1207.4285714285713,6477.714285714285,2021-07-08,2020-03-21,392
Jawa Tengah,2021-04-16,177542,7594,669,28,615.2857142857143,3466.714285714286,2021-07-08,2020-03-28,385
Jawa Timur,2021-04-16,143900,10361,290,22,267.42857142857144,1820.7142857142858,2021-07-08,2020-03-24,389
Kalimantan Selatan,2021-04-16,31251,898,153,6,193.14285714285714,260.42857142857144,2021-04-02,2020-04-16,366
Bali,2021-04-17,42756,1240,169,8,162.42857142857142,411,2021-07-08,2020-04-09,374
DKI Jakarta,2021-04-17,398125,6486,1037,18,936.8571428571429,10324,2021-07-08,2020-03-12,402
Jambi,2021-04-17,6906,98,68,2,40.857142857142854,132,2021-06-19,2020-08-04,257
Jawa Barat,2021-04-17,266118,3488,832,9,1183.857142857143,6477.714285714285,2021-07-08,2020-03-21,393
Jawa Tengah,2021-04-17,178060,7594,518,2,649.2857142857143,3466.714285714286,2021-07-08,2020-03-28,386
Jawa Timur,2021-04-17,144185,10361,285,26,268.57142857142856,1820.7142857142858,2021-07-08,2020-03-24,390
Kalimantan Selatan,2021-04-17,31407,898,156,3,178.71428571428572,260.42857142857144,2021-04-02,2020-04-16,367
Bali,2021-04-18,42928,1258,172,10,170.57142857142858,411,2021-07-08,2020-04-09,375
DKI Jakarta,2021-04-18,399075,6513,950,13,925.2857142857143,10324,2021-07-08,2020-03-12,403
Jambi,2021-04-18,6954,100,48,0,44.857142857142854,132,2021-06-19,2020-08-04,258
Jawa Barat,2021-04-18,266887,3505,769,9,1187,6477.714285714285,2021-07-08,2020-03-21,394
Jawa Tengah,2021-04-18,178456,7618,396,8,676.5714285714286,3466.714285714286,2021-07-08,2020-03-28,387
Jawa Timur,2021-04-18,144426,10407,241,16,267.42857142857144,1820.7142857142858,2021-07-08,2020-03-24,391
Kalimantan Selatan,2021-04-18,31593,904,186,2,170.85714285714286,260.42857142857144,2021-04-02,2020-04-16,368
Bali,2021-04-19,43082,1258,154,8,168.42857142857142,411,2021-07-08,2020-04-09,376
DKI Jakarta,2021-04-19,400048,6513,973,14,965.4285714285714,10324,2021-07-08,2020-03-12,404
Jambi,2021-04-19,6979,100,25,2,47.714285714285715,132,2021-06-19,2020-08-04,259
Jawa Barat,2021-04-19,268308,3505,1421,8,1180,6477.714285714285,2021-07-08,2020-03-21,395
Jawa Tengah,2021-04-19,179134,7618,678,16,668.1428571428571,3466.714285714286,2021-07-08,2020-03-28,388
Jawa Timur,2021-04-19,144679,10407,253,30,267.7142857142857,1820.7142857142858,2021-07-08,2020-03-24,392
Kalimantan Selatan,2021-04-19,31624,904,31,4,163.57142857142858,260.42857142857144,2021-04-02,2020-04-16,369
Bali,2021-04-20,43289,1274,207,8,176.57142857142858,411,2021-07-08,2020-04-09,377
DKI Jakarta,2021-04-20,400508,6539,460,14,912.8571428571429,10324,2021-07-08,2020-03-12,405
Jambi,2021-04-20,7053,101,74,1,52.57142857142857,132,2021-06-19,2020-08-04,260
Jawa Barat,2021-04-20,269707,3564,1399,15,1171.857142857143,6477.714285714285,2021-07-08,2020-03-21,396
Jawa Tengah,2021-04-20,179816,7771,682,70,642.8571428571429,3466.714285714286,2021-07-08,2020-03-28,389
Jawa Timur,2021-04-20,144937,10469,258,34,269,1820.7142857142858,2021-07-08,2020-03-24,393
Kalimantan Selatan,2021-04-20,31771,913,147,4,164.28571428571428,260.42857142857144,2021-04-02,2020-04-16,370
Bali,2021-04-21,43485,1274,196,8,187.28571428571428,411,2021-07-08,2020-04-09,378
DKI Jakarta,2021-04-21,401110,6539,602,12,904.4285714285714,10324,2021-07-08,2020-03-12,406
Jambi,2021-04-21,7109,101,56,0,53.285714285714285,132,2021-06-19,2020-08-04,261
Jawa Barat,2021-04-21,270711,3564,1004,44,1091.2857142857142,6477.714285714285,2021-07-08,2020-03-21,397
Jawa Tengah,2021-04-21,180489,7771,673,83,636.7142857142857,3466.714285714286,2021-07-08,2020-03-28,390
Jawa Timur,2021-04-21,145240,10469,303,28,274.85714285714283,1820.7142857142858,2021-07-08,2020-03-24,394
Kalimantan Selatan,2021-04-21,31866,913,95,5,141.28571428571428,260.42857142857144,2021-04-02,2020-04-16,371
Bali,2021-04-22,43653,1293,168,9,182.42857142857142,411,2021-07-08,2020-04-09,379
DKI Jakarta,2021-04-22,402376,6568,1266,11,895.2857142857143,10324,2021-07-08,2020-03-12,407
Jambi,2021-04-22,7196,103,87,2,58.714285714285715,132,2021-06-19,2020-08-04,262
Jawa Barat,2021-04-22,272069,3615,1358,28,1111.5714285714287,6477.714285714285,2021-07-08,2020-03-21,398
Jawa Tengah,2021-04-22,181089,7853,600,37,602.2857142857143,3466.714285714286,2021-07-08,2020-03-28,391
Jawa Timur,2021-04-22,145531,10517,291,24,274.42857142857144,1820.7142857142858,2021-07-08,2020-03-24,395
Kalimantan Selatan,2021-04-22,32072,920,206,5,139.14285714285714,260.42857142857144,2021-04-02,2020-04-16,372
Bali,2021-04-23,43791,1293,138,10,172,411,2021-07-08,2020-04-09,380
DKI Jakarta,2021-04-23,403260,6568,884,18,881.7142857142857,10324,2021-07-08,2020-03-12,408
Jambi,2021-04-23,7239,103,43,0,57.285714285714285,132,2021-06-19,2020-08-04,263
Jawa Barat,2021-04-23,273135,3615,1066,23,1121.2857142857142,6477.714285714285,2021-07-08,2020-03-21,399
Jawa Tengah,2021-04-23,181463,7853,374,45,560.1428571428571,3466.714285714286,2021-07-08,2020-03-28,392
Jawa Timur,2021-04-23,145831,10517,300,24,275.85714285714283,1820.7142857142858,2021-07-08,2020-03-24,396
Kalimantan Selatan,2021-04-23,32269,920,197,2,145.42857142857142,260.42857142857144,2021-04-02,2020-04-16,373
Bali,2021-04-24,43915,1301,124,3,165.57142857142858,411,2021-07-08,2020-04-09,381
DKI Jakarta,2021-04-24,404167,6594,907,12,863.1428571428571,10324,2021-07-08,2020-03-12,409
Jambi,2021-04-24,7304,104,65,0,56.857142857142854,132,2021-06-19,2020-08-04,264
Jawa Barat,2021-04-24,273765,3645,630,23,1092.4285714285713,6477.714285714285,2021-07-08,2020-03-21,400
Jawa Tengah,2021-04-24,181780,7907,317,54,531.4285714285714,3466.714285714286,2021-07-08,2020-03-28,393
Jawa Timur,2021-04-24,146088,10553,257,18,271.85714285714283,1820.7142857142858,2021-07-08,2020-03-24,397
Kalimantan Selatan,2021-04-24,32442,927,173,5,147.85714285714286,260.42857142857144,2021-04-02,2020-04-16,374
Bali,2021-04-25,43981,1301,66,5,150.42857142857142,411,2021-07-08,2020-04-09,382
DKI Jakarta,2021-04-25,405063,6594,896,14,855.4285714285714,10324,2021-07-08,2020-03-12,410
Jambi,2021-04-25,7333,104,29,1,54.142857142857146,132,2021-06-19,2020-08-04,265
Jawa Barat,2021-04-25,274448,3645,683,7,1080.142857142857,6477.714285714285,2021-07-08,2020-03-21,401
Jawa Tengah,2021-04-25,182027,7907,247,0,510.14285714285717,3466.714285714286,2021-07-08,2020-03-28,394
Jawa Timur,2021-04-25,146324,10553,236,18,271.14285714285717,1820.7142857142858,2021-07-08,2020-03-24,398
Kalimantan Selatan,2021-04-25,32498,927,56,2,129.28571428571428,260.42857142857144,2021-04-02,2020-04-16,375
Bali,2021-04-26,44086,1317,105,6,143.42857142857142,411,2021-07-08,2020-04-09,383
DKI Jakarta,2021-04-26,405812,6625,749,14,823.4285714285714,10324,2021-07-08,2020-03-12,411
Jambi,2021-04-26,7375,108,42,2,56.57142857142857,132,2021-06-19,2020-08-04,266
Jawa Barat,2021-04-26,276389,3678,1941,16,1154.4285714285713,6477.714285714285,2021-07-08,2020-03-21,402
Jawa Tengah,2021-04-26,182673,8001,646,53,505.57142857142856,3466.714285714286,2021-07-08,2020-03-28,395
Jawa Timur,2021-04-26,146571,10600,247,23,270.2857142857143,1820.7142857142858,2021-07-08,2020-03-24,399
Kalimantan Selatan,2021-04-26,32514,937,16,5,127.14285714285714,260.42857142857144,2021-04-02,2020-04-16,376
Bali,2021-04-27,44236,1317,150,10,135.28571428571428,411,2021-07-08,2020-04-09,384
DKI Jakarta,2021-04-27,406205,6625,393,17,813.8571428571429,10324,2021-07-08,2020-03-12,412
Jambi,2021-04-27,7407,108,32,2,50.57142857142857,132,2021-06-19,2020-08-04,267
Jawa Barat,2021-04-27,277553,3678,1164,17,1120.857142857143,6477.714285714285,2021-07-08,2020-03-21,403
Jawa Tengah,2021-04-27,183027,8001,354,41,458.7142857142857,3466.714285714286,2021-07-08,2020-03-28,396
Jawa Timur,2021-04-27,146808,10600,237,24,267.2857142857143,1820.7142857142858,2021-07-08,2020-03-24,400
Kalimantan Selatan,2021-04-27,32612,937,98,5,120.14285714285714,260.42857142857144,2021-04-02,2020-04-16,377
Bali,2021-04-28,44402,1333,166,10,131,411,2021-07-08,2020-04-09,385
DKI Jakarta,2021-04-28,406844,6662,639,14,819.1428571428571,10324,2021-07-08,2020-03-12,413
Jambi,2021-04-28,7504,114,97,3,56.42857142857143,132,2021-06-19,2020-08-04,268
Jawa Barat,2021-04-28,278907,3717,1354,14,1170.857142857143,6477.714285714285,2021-07-08,2020-03-21,404
Jawa Tengah,2021-04-28,183251,8132,224,57,394.57142857142856,3466.714285714286,2021-07-08,2020-03-28,397
Jawa Timur,2021-04-28,147105,10648,297,23,266.42857142857144,1820.7142857142858,2021-07-08,2020-03-24,401
Kalimantan Selatan,2021-04-28,32686,941,74,1,117.14285714285714,260.42857142857144,2021-04-02,2020-04-16,378
Bali,2021-04-29,44534,1333,132,6,125.85714285714286,411,2021-07-08,2020-04-09,386
DKI Jakarta,2021-04-29,407831,6662,987,23,779.2857142857143,10324,2021-07-08,2020-03-12,414
Jambi,2021-04-29,7596,114,92,3,57.142857142857146,132,2021-06-19,2020-08-04,269
Jawa Barat,2021-04-29,280026,3717,1119,25,1136.7142857142858,6477.714285714285,2021-07-08,2020-03-21,405
Jawa Tengah,2021-04-29,183843,8132,592,74,393.42857142857144,3466.714285714286,2021-07-08,2020-03-28,398
Jawa Timur,2021-04-29,147430,10648,325,25,271.2857142857143,1820.7142857142858,2021-07-08,2020-03-24,402
Kalimantan Selatan,2021-04-29,32751,941,65,3,97,260.42857142857144,2021-04-02,2020-04-16,379
Bali,2021-04-30,44671,1347,137,3,125.71428571428571,411,2021-07-08,2020-04-09,387
DKI Jakarta,2021-04-30,408620,6681,789,4,765.7142857142857,10324,2021-07-08,2020-03-12,415
Jambi,2021-04-30,7670,118,74,0,61.57142857142857,132,2021-06-19,2020-08-04,270
Jawa Barat,2021-04-30,281205,3751,1179,29,1152.857142857143,6477.714285714285,2021-07-08,2020-03-21,406
Jawa Tengah,2021-04-30,184243,8227,400,75,397.14285714285717,3466.714285714286,2021-07-08,2020-03-28,399
Jawa Timur,2021-04-30,147746,10689,316,22,273.57142857142856,1820.7142857142858,2021-07-08,2020-03-24,403
Kalimantan Selatan,2021-04-30,32958,946,207,0,98.42857142857143,260.42857142857144,2021-04-02,2020-04-16,380
Bali,2021-05-01,44813,1347,142,11,128.28571428571428,411,2021-07-08,2020-04-09,388
DKI Jakarta,2021-05-01,409546,6681,926,15,768.4285714285714,10324,2021-07-08,2020-03-12,416
Jambi,2021-05-01,7730,118,60,4,60.857142857142854,132,2021-06-19,2020-08-04,271
Jawa Barat,2021-05-01,281959,3751,754,5,1170.5714285714287,6477.714285714285,2021-07-08,2020-03-21,407
Jawa Tengah,2021-05-01,184441,8227,198,20,380.14285714285717,3466.714285714286,2021-07-08,2020-03-28,400
Jawa Timur,2021-05-01,147977,10689,231,19,269.85714285714283,1820.7142857142858,2021-07-08,2020-03-24,404
Kalimantan Selatan,2021-05-01,33046,946,88,5,86.28571428571429,260.42857142857144,2021-04-02,2020-04-16,381
Bali,2021-05-02,44899,1361,86,6,131.14285714285714,411,2021-07-08,2020-04-09,389
DKI Jakarta,2021-05-02,410400,6711,854,10,762.4285714285714,10324,2021-07-08,2020-03-12,417
Jambi,2021-05-02,7808,121,78,2,67.85714285714286,132,2021-06-19,2020-08-04,272
Jawa Barat,2021-05-02,282631,3774,672,7,1169,6477.714285714285,2021-07-08,2020-03-21,408
Jawa Tengah,2021-05-02,184620,8276,179,18,370.42857142857144,3466.714285714286,2021-07-08,2020-03-28,401
Jawa Timur,2021-05-02,148183,10736,206,27,265.57142857142856,1820.7142857142858,2021-07-08,2020-03-24,405
Kalimantan Selatan,2021-05-02,33058,950,12,4,80,260.42857142857144,2021-04-02,2020-04-16,382
Bali,2021-05-03,45004,1361,105,8,131.14285714285714,411,2021-07-08,2020-04-09,390
DKI Jakarta,2021-05-03,411157,6711,757,20,763.5714285714286,10324,2021-07-08,2020-03-12,418
Jambi,2021-05-03,7890,121,82,1,73.57142857142857,132,2021-06-19,2020-08-04,273
Jawa Barat,2021-05-03,283923,3774,1292,16,1076.2857142857142,6477.714285714285,2021-07-08,2020-03-21,409
Jawa Tengah,2021-05-03,185151,8276,531,31,354,3466.714285714286,2021-07-08,2020-03-28,402
Jawa Timur,2021-05-03,148398,10736,215,20,261,1820.7142857142858,2021-07-08,2020-03-24,406
Kalimantan Selatan,2021-05-03,33092,950,34,0,82.57142857142857,260.42857142857144,2021-04-02,2020-04-16,383
Bali,2021-05-04,45154,1377,150,9,131.14285714285714,411,2021-07-08,2020-04-09,391
DKI Jakarta,2021-05-04,411573,6741,416,18,766.8571428571429,10324,2021-07-08,2020-03-12,419
Jambi,2021-05-04,7940,128,50,4,76.14285714285714,132,2021-06-19,2020-08-04,274
Jawa Barat,2021-05-04,284835,3823,912,24,1040.2857142857142,6477.714285714285,2021-07-08,2020-03-21,410
Jawa Tengah,2021-05-04,185526,8363,375,27,357,3466.714285714286,2021-07-08,2020-03-28,403
Jawa Timur,2021-05-04,148688,10794,290,31,268.57142857142856,1820.7142857142858,2021-07-08,2020-03-24,407
Kalimantan Selatan,2021-05-04,33148,958,56,6,76.57142857142857,260.42857142857144,2021-04-02,2020-04-16,384
Bali,2021-05-05,45282,1377,128,7,125.71428571428571,411,2021-07-08,2020-04-09,392
DKI Jakarta,2021-05-05,412418,6741,845,12,796.2857142857143,10324,2021-07-08,2020-03-12,420
Jambi,2021-05-05,8042,128,102,3,76.85714285714286,132,2021-06-19,2020-08-04,275
Jawa Barat,2021-05-05,285830,3823,995,25,989,6477.714285714285,2021-07-08,2020-03-21,411
Jawa Tengah,2021-05-05,186056,8363,530,60,400.7142857142857,3466.714285714286,2021-07-08,2020-03-28,404
Jawa Timur,2021-05-05,148959,10794,271,27,264.85714285714283,1820.7142857142858,2021-07-08,2020-03-24,408
Kalimantan Selatan,2021-05-05,33256,958,108,2,81.42857142857143,260.42857142857144,2021-04-02,2020-04-16,385
Bali,2021-05-06,45428,1394,146,9,127.71428571428571,411,2021-07-08,2020-04-09,393
DKI Jakarta,2021-05-06,413323,6782,905,21,784.5714285714286,10324,2021-07-08,2020-03-12,421
Jambi,2021-05-06,8126,132,84,2,75.71428571428571,132,2021-06-19,2020-08-04,276
Jawa Barat,2021-05-06,286868,3864,1038,6,977.4285714285714,6477.714285714285,2021-07-08,2020-03-21,412
Jawa Tengah,2021-05-06,186409,8388,353,13,366.57142857142856,3466.714285714286,2021-07-08,2020-03-28,405
Jawa Timur,2021-05-06,149214,10841,255,25,254.85714285714286,1820.7142857142858,2021-07-08,2020-03-24,409
Kalimantan Selatan,2021-05-06,33320,961,64,2,81.28571428571429,260.42857142857144,2021-04-02,2020-04-16,386
Bali,2021-05-07,45542,1394,114,8,124.42857142857143,411,2021-07-08,2020-04-09,394
DKI Jakarta,2021-05-07,414106,6782,783,20,783.7142857142857,10324,2021-07-08,2020-03-12,422
Jambi,2021-05-07,8213,132,87,2,77.57142857142857,132,2021-06-19,2020-08-04,277
Jawa Barat,2021-05-07,288821,3864,1953,35,1088,6477.714285714285,2021-07-08,2020-03-21,413
Jawa Tengah,2021-05-07,186933,8388,524,12,384.2857142857143,3466.714285714286,2021-07-08,2020-03-28,406
Jawa Timur,2021-05-07,149446,10841,232,22,242.85714285714286,1820.7142857142858,2021-07-08,2020-03-24,410
Kalimantan Selatan,2021-05-07,33464,961,144,1,72.28571428571429,260.42857142857144,2021-04-02,2020-04-16,387
Bali,2021-05-08,45655,1407,113,8,120.28571428571429,411,2021-07-08,2020-04-09,395
DKI Jakarta,2021-05-08,414838,6824,732,26,756,10324,2021-07-08,2020-03-12,423
Jambi,2021-05-08,8301,137,88,3,81.57142857142857,132,2021-06-19,2020-08-04,278
Jawa Barat,2021-05-08,291030,3876,2209,4,1295.857142857143,6477.714285714285,2021-07-08,2020-03-21,414
Jawa Tengah,2021-05-08,187073,8482,140,54,376,3466.714285714286,2021-07-08,2020-03-28,407
Jawa Timur,2021-05-08,149671,10877,225,19,242,1820.7142857142858,2021-07-08,2020-03-24,411
Kalimantan Selatan,2021-05-08,33572,967,108,3,75.14285714285714,260.42857142857144,2021-04-02,2020-04-16,388
Bali,2021-05-09,45758,1407,103,5,122.71428571428571,411,2021-07-08,2020-04-09,396
DKI Jakarta,2021-05-09,415647,6824,809,16,749.5714285714286,10324,2021-07-08,2020-03-12,424
Jambi,2021-05-09,8376,137,75,2,81.14285714285714,132,2021-06-19,2020-08-04,279
Jawa Barat,2021-05-09,291522,3876,492,8,1270.142857142857,6477.714285714285,2021-07-08,2020-03-21,415
Jawa Tengah,2021-05-09,187211,8482,138,40,370.14285714285717,3466.714285714286,2021-07-08,2020-03-28,408
Jawa Timur,2021-05-09,149901,10877,230,17,245.42857142857142,1820.7142857142858,2021-07-08,2020-03-24,412
Kalimantan Selatan,2021-05-09,33636,967,64,3,82.57142857142857,260.42857142857144,2021-04-02,2020-04-16,389
Bali,2021-05-10,45832,1425,74,7,118.28571428571429,411,2021-07-08,2020-04-09,397
DKI Jakarta,2021-05-10,416341,6866,694,22,740.5714285714286,10324,2021-07-08,2020-03-12,425
Jambi,2021-05-10,8447,139,71,1,79.57142857142857,132,2021-06-19,2020-08-04,280
Jawa Barat,2021-05-10,292592,3910,1070,16,1238.4285714285713,6477.714285714285,2021-07-08,2020-03-21,416
Jawa Tengah,2021-05-10,188065,8638,854,76,416.2857142857143,3466.714285714286,2021-07-08,2020-03-28,409
Jawa Timur,2021-05-10,150107,10929,206,21,244.14285714285714,1820.7142857142858,2021-07-08,2020-03-24,413
Kalimantan Selatan,2021-05-10,33658,971,22,2,80.85714285714286,260.42857142857144,2021-04-02,2020-04-16,390
Bali,2021-05-11,45933,1425,101,11,111.28571428571429,411,2021-07-08,2020-04-09,398
DKI Jakarta,2021-05-11,416747,6866,406,20,739.1428571428571,10324,2021-07-08,2020-03-12,426
Jambi,2021-05-11,8511,139,64,1,81.57142857142857,132,2021-06-19,2020-08-04,281
Jawa Barat,2021-05-11,293965,3910,1373,18,1304.2857142857142,6477.714285714285,2021-07-08,2020-03-21,417
Jawa Tengah,2021-05-11,188605,8638,540,80,439.85714285714283,3466.714285714286,2021-07-08,2020-03-28,410
Jawa Timur,2021-05-11,150364,10929,257,31,239.42857142857142,1820.7142857142858,2021-07-08,2020-03-24,414
Kalimantan Selatan,2021-05-11,33704,971,46,2,79.42857142857143,260.42857142857144,2021-04-02,2020-04-16,391
Bali,2021-05-12,46030,1433,97,3,106.85714285714286,411,2021-07-08,2020-04-09,399
DKI Jakarta,2021-05-12,417403,6894,656,13,712.1428571428571,10324,2021-07-08,2020-03-12,427
Jambi,2021-05-12,8571,139,60,0,75.57142857142857,132,2021-06-19,2020-08-04,282
Jawa Barat,2021-05-12,294779,3942,814,22,1278.4285714285713,6477.714285714285,2021-07-08,2020-03-21,418
Jawa Tengah,2021-05-12,188714,8663,109,24,379.7142857142857,3466.714285714286,2021-07-08,2020-03-28,411
Jawa Timur,2021-05-12,150612,10962,248,22,236.14285714285714,1820.7142857142858,2021-07-08,2020-03-24,415
Kalimantan Selatan,2021-05-12,33789,975,85,2,76.14285714285714,260.42857142857144,2021-04-02,2020-04-16,392
Bali,2021-05-13,46124,1433,94,5,99.42857142857143,411,2021-07-08,2020-04-09,400
DKI Jakarta,2021-05-13,418188,6894,785,15,695,10324,2021-07-08,2020-03-12,428
Jambi,2021-05-13,8585,139,14,0,65.57142857142857,132,2021-06-19,2020-08-04,283
Jawa Barat,2021-05-13,295179,3942,400,10,1187.2857142857142,6477.714285714285,2021-07-08,2020-03-21,419
Jawa Tengah,2021-05-13,189194,8663,480,1,397.85714285714283,3466.714285714286,2021-07-08,2020-03-28,412
Jawa Timur,2021-05-13,150760,10962,148,11,220.85714285714286,1820.7142857142858,2021-07-08,2020-03-24,416
Kalimantan Selatan,2021-05-13,33816,975,27,2,70.85714285714286,260.42857142857144,2021-04-02,2020-04-16,393
Bali,2021-05-14,46171,1439,47,3,89.85714285714286,411,2021-07-08,2020-04-09,401
DKI Jakarta,2021-05-14,418820,6925,632,16,673.4285714285714,10324,2021-07-08,2020-03-12,429
Jambi,2021-05-14,8649,142,64,2,62.285714285714285,132,2021-06-19,2020-08-04,284
Jawa Barat,2021-05-14,295789,3953,610,2,995.4285714285714,6477.714285714285,2021-07-08,2020-03-21,420
Jawa Tengah,2021-05-14,189356,8722,162,24,346.14285714285717,3466.714285714286,2021-07-08,2020-03-28,413
Jawa Timur,2021-05-14,150901,11002,141,15,207.85714285714286,1820.7142857142858,2021-07-08,2020-03-24,417
Kalimantan Selatan,2021-05-14,33835,977,19,1,53,260.42857142857144,2021-04-02,2020-04-16,394
Bali,2021-05-15,46216,1439,45,3,80.14285714285714,411,2021-07-08,2020-04-09,402
DKI Jakarta,2021-05-15,419047,6925,227,15,601.2857142857143,10324,2021-07-08,2020-03-12,430
Jambi,2021-05-15,8649,142,0,1,49.714285714285715,132,2021-06-19,2020-08-04,285
Jawa Barat,2021-05-15,296512,3953,723,9,783.1428571428571,6477.714285714285,2021-07-08,2020-03-21,421
Jawa Tengah,2021-05-15,189604,8722,248,35,361.57142857142856,3466.714285714286,2021-07-08,2020-03-28,414
Jawa Timur,2021-05-15,151084,11002,183,25,201.85714285714286,1820.7142857142858,2021-07-08,2020-03-24,418
Kalimantan Selatan,2021-05-15,33836,977,1,1,37.714285714285715,260.42857142857144,2021-04-02,2020-04-16,395
Bali,2021-05-16,46290,1449,74,6,76,411,2021-07-08,2020-04-09,403
DKI Jakarta,2021-05-16,419208,6968,161,18,508.7142857142857,10324,2021-07-08,2020-03-12,431
Jambi,2021-05-16,8671,144,22,1,42.142857142857146,132,2021-06-19,2020-08-04,286
Jawa Barat,2021-05-16,297304,3985,792,6,826,6477.714285714285,2021-07-08,2020-03-21,422
Jawa Tengah,2021-05-16,189950,8782,346,16,391.2857142857143,3466.714285714286,2021-07-08,2020-03-28,415
Jawa Timur,2021-05-16,151248,11043,164,16,192.42857142857142,1820.7142857142858,2021-07-08,2020-03-24,419
Kalimantan Selatan,2021-05-16,33873,984,37,3,33.857142857142854,260.42857142857144,2021-04-02,2020-04-16,396
Bali,2021-05-17,46364,1449,74,4,76,411,2021-07-08,2020-04-09,404
DKI Jakarta,2021-05-17,419629,6968,421,25,469.7142857142857,10324,2021-07-08,2020-03-12,432
Jambi,2021-05-17,8692,144,21,1,35,132,2021-06-19,2020-08-04,287
Jawa Barat,2021-05-17,298665,3985,1361,26,867.5714285714286,6477.714285714285,2021-07-08,2020-03-21,423
Jawa Tengah,2021-05-17,190623,8782,673,44,365.42857142857144,3466.714285714286,2021-07-08,2020-03-28,416
Jawa Timur,2021-05-17,151450,11043,202,25,191.85714285714286,1820.7142857142858,2021-07-08,2020-03-24,420
Kalimantan Selatan,2021-05-17,33898,984,25,4,34.285714285714285,260.42857142857144,2021-04-02,2020-04-16,397
Bali,2021-05-18,46443,1463,79,5,72.85714285714286,411,2021-07-08,2020-04-09,405
DKI Jakarta,2021-05-18,419848,7002,219,15,443,10324,2021-07-08,2020-03-12,433
Jambi,2021-05-18,8697,145,5,1,26.571428571428573,132,2021-06-19,2020-08-04,288
Jawa Barat,2021-05-18,299784,4032,1119,39,831.2857142857143,6477.714285714285,2021-07-08,2020-03-21,424
Jawa Tengah,2021-05-18,191184,8852,561,16,368.42857142857144,3466.714285714286,2021-07-08,2020-03-28,417
Jawa Timur,2021-05-18,151677,11096,227,21,187.57142857142858,1820.7142857142858,2021-07-08,2020-03-24,421
Kalimantan Selatan,2021-05-18,33940,993,42,5,33.714285714285715,260.42857142857144,2021-04-02,2020-04-16,398
Bali,2021-05-19,46555,1463,112,9,75,411,2021-07-08,2020-04-09,406
DKI Jakarta,2021-05-19,420459,7002,611,19,436.57142857142856,10324,2021-07-08,2020-03-12,434
Jambi,2021-05-19,8742,145,45,0,24.428571428571427,132,2021-06-19,2020-08-04,289
Jawa Barat,2021-05-19,301003,4032,1219,8,889.1428571428571,6477.714285714285,2021-07-08,2020-03-21,425
Jawa Tengah,2021-05-19,191588,8852,404,54,410.57142857142856,3466.714285714286,2021-07-08,2020-03-28,418
Jawa Timur,2021-05-19,151931,11096,254,32,188.42857142857142,1820.7142857142858,2021-07-08,2020-03-24,422
Kalimantan Selatan,2021-05-19,33995,993,55,4,29.428571428571427,260.42857142857144,2021-04-02,2020-04-16,399
Bali,2021-05-20,46638,1468,83,4,73.42857142857143,411,2021-07-08,2020-04-09,407
DKI Jakarta,2021-05-20,421354,7038,895,20,452.2857142857143,10324,2021-07-08,2020-03-12,435
Jambi,2021-05-20,8825,157,83,7,34.285714285714285,132,2021-06-19,2020-08-04,290
Jawa Barat,2021-05-20,302335,4062,1332,14,1022.2857142857143,6477.714285714285,2021-07-08,2020-03-21,426
Jawa Tengah,2021-05-20,192138,8964,550,69,420.57142857142856,3466.714285714286,2021-07-08,2020-03-28,419
Jawa Timur,2021-05-20,152190,11133,259,21,204.28571428571428,1820.7142857142858,2021-07-08,2020-03-24,423
Kalimantan Selatan,2021-05-20,34076,998,81,3,37.142857142857146,260.42857142857144,2021-04-02,2020-04-16,400
Bali,2021-05-21,46738,1468,100,1,81,411,2021-07-08,2020-04-09,408
DKI Jakarta,2021-05-21,422210,7038,856,16,484.2857142857143,10324,2021-07-08,2020-03-12,436
Jambi,2021-05-21,8892,157,67,5,34.714285714285715,132,2021-06-19,2020-08-04,291
Jawa Barat,2021-05-21,303420,4062,1085,16,1090.142857142857,6477.714285714285,2021-07-08,2020-03-21,427
Jawa Tengah,2021-05-21,192791,8964,653,43,490.7142857142857,3466.714285714286,2021-07-08,2020-03-28,420
Jawa Timur,2021-05-21,152434,11133,244,16,219,1820.7142857142858,2021-07-08,2020-03-24,424
Kalimantan Selatan,2021-05-21,34161,998,85,2,46.57142857142857,260.42857142857144,2021-04-02,2020-04-16,401
Bali,2021-05-22,46788,1474,50,4,81.71428571428571,411,2021-07-08,2020-04-09,409
DKI Jakarta,2021-05-22,423142,7062,932,12,585,10324,2021-07-08,2020-03-12,437
Jambi,2021-05-22,8955,160,63,3,43.714285714285715,132,2021-06-19,2020-08-04,292
Jawa Barat,2021-05-22,304417,4083,997,15,1129.2857142857142,6477.714285714285,2021-07-08,2020-03-21,428
Jawa Tengah,2021-05-22,193277,9017,486,31,524.7142857142857,3466.714285714286,2021-07-08,2020-03-28,421
Jawa Timur,2021-05-22,152667,11165,233,16,226.14285714285714,1820.7142857142858,2021-07-08,2020-03-24,425
Kalimantan Selatan,2021-05-22,34209,1001,48,0,53.285714285714285,260.42857142857144,2021-04-02,2020-04-16,402
